,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
766,9,3,0.6457472613948461,-0.009604085007831243,1,0,1,3,3,4,0,14,3,3,0,5,7,5,0.554182634398277,0.15186528065851934,1,1,1,2,2,1,4,3,1,6,-0.10887292814541885,-0.1765558298508374,2,2,1,4,-0.4725687596713042,0.8868612153759371,-0.12024172373467248,0.3779481298757264,0,0,2,1,3,1,2,7,7,1,3,1,2,0.10770453289999089,3,3,2,1.0675171271545152,-0.11633928614822256,-0.2702083542015609,3,2,0.9204720525311878,3,2010,8,4,0.411621877833666
767,8,3,0.5014572397180057,0.1995592933349612,1,0,2,3,3,4,0,11,3,3,0,0,6,7,-1.0356130600071909,0.006504719189049276,1,1,3,2,2,1,4,3,2,5,0.4745347818547861,-0.16971518361744184,2,4,1,4,-0.4648058959536365,0.9624835677014072,-0.12024172373467248,0.44648034580624596,1,0,2,0,4,1,2,7,4,0,0,1,1,-0.2338453232838001,3,3,2,1.2031959885811374,-0.11633928614822256,-0.2702083542015609,0,2,2.533527835009406,7,2008,8,4,-0.10298086005084653
768,4,3,0.3571672180411653,-0.14199738773462992,1,0,1,3,3,4,0,5,3,3,0,2,7,5,1.084114532533433,0.9755751289855163,3,1,3,3,2,2,4,3,1,6,-0.9203798931832978,1.8300337319451963,2,4,1,4,1.7424350211031971,-0.7951632272572445,-0.12024172373467248,0.6101961949735982,0,0,2,0,3,1,3,8,7,1,4,3,2,0.05155935106155949,3,3,2,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2006,8,4,0.658252924742007
769,9,3,-0.3065668816723005,4.308261669253082,1,0,3,1,3,1,1,22,3,3,0,5,8,5,1.0509937888999856,0.8786680880058696,3,1,1,4,2,2,4,3,4,5,2.1326409050132633,1.3511884956075064,2,4,1,4,1.364642320176705,2.846167616535842,-0.12024172373467248,3.35719585018859,1,0,3,1,4,1,4,12,4,1,4,3,3,1.7218785107548935,3,3,2,3.262322238467522,-0.11633928614822256,3.497397330377028,0,0,-0.08768781151769862,6,2010,8,4,2.9339313633564714
770,13,3,-1.6628930854346002,-0.32720770070898564,1,0,2,3,3,1,0,19,3,3,0,6,5,5,0.3554581725975935,-0.13885584228042078,3,1,3,2,2,1,4,3,3,6,0.5293663335465346,-0.4547421100089239,2,2,1,4,-0.788258550856455,-0.7951632272572445,-0.12024172373467248,-1.2515956711388494,1,0,1,0,2,1,2,5,7,0,0,1,2,0.4820057451562002,3,3,2,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2009,8,4,-0.5303127465532522
771,4,3,0.27059320503506107,-0.16434690060978213,1,0,1,3,3,4,0,7,3,3,0,2,4,5,-0.6712848800392712,-1.6409149774649447,1,1,3,2,2,1,2,2,1,2,0.8605489057646961,-0.5049068490538248,2,2,1,1,0.14846033774210743,-0.7951632272572445,-0.12024172373467248,-0.5624661665041807,0,0,1,0,2,1,2,6,7,0,0,1,2,-0.3601719824202707,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2006,0,4,-1.2304139637731557
772,12,3,1.0497593220899992,-0.2703818092282174,1,0,1,3,3,4,0,7,3,3,0,7,6,5,0.15673371079690998,-0.4295769652193609,1,1,3,2,2,1,3,3,3,5,-0.047461590250660435,-0.06482527470537644,2,2,1,4,-0.11806464989781504,-0.7951632272572445,-0.12024172373467248,-0.758544450972056,1,0,1,0,3,1,2,6,7,1,3,1,2,0.9311671998636514,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,3,2010,8,0,-1.1105686896523592
773,4,3,0.3571672180411653,-0.036764255362836874,1,0,1,3,3,4,0,12,2,3,0,2,5,5,-0.4394396746051405,-1.3017403340361813,1,1,3,2,2,1,3,3,1,3,0.027109320050117642,-0.3316104778078036,2,4,1,0,-0.6485270039384374,-0.7951632272572445,-0.12024172373467248,-1.1487973472430701,0,0,1,0,2,1,2,5,7,0,0,2,1,-0.9263025659577873,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,0,4,-0.9409132029140926
774,4,3,1.5114873914558884,0.37174074230138066,1,0,1,3,3,0,0,16,3,3,0,2,8,5,1.1503560198003273,1.0240286494753397,3,1,1,3,2,2,4,3,3,1,-0.9730181828073765,2.0010498877800855,2,3,1,4,2.0969391308766863,-0.7951632272572445,-0.12024172373467248,0.8709993500425198,0,0,2,0,3,1,3,9,7,1,4,3,3,1.9745318290278349,3,3,2,1.7618736532789936,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,6,5,2.1601744058685814
775,0,4,-0.7394369467028217,-0.6030187295539137,1,0,1,3,3,2,0,11,3,3,4,2,6,5,0.8853900707327494,0.6364004855567529,3,1,1,2,2,2,5,3,1,6,0.9263467677947944,0.3342124222426984,2,4,1,4,0.10705839791454666,-0.7951632272572445,-0.12024172373467248,-0.5929249291399672,1,0,2,0,2,1,2,5,7,0,0,3,2,-0.28531173996902887,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2009,8,4,-0.07187128850974424
776,4,3,0.8188952874070545,0.06947109731725895,1,0,2,3,3,4,0,5,3,3,0,2,7,5,1.1172352761668802,1.0240286494753397,1,1,1,3,2,2,4,3,3,6,-0.9291529414539776,1.2691007408067596,2,4,1,4,1.1679831059957915,-0.7951632272572445,-0.12024172373467248,0.187580863402061,0,0,2,0,3,1,3,7,7,0,0,2,3,1.8341688744317564,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,6,5,0.7115358412628923
777,4,3,1.2229073481022077,0.28394624329405616,1,0,2,3,3,4,0,19,3,3,0,2,5,5,0.09049222353001549,-0.5264840061990076,3,1,3,2,2,1,3,3,1,5,0.6982475127571203,-0.4410608175421328,2,2,1,4,-0.6951041862444434,-0.7951632272572445,-0.12024172373467248,-1.18306345520833,1,0,1,0,3,1,2,5,7,1,2,1,2,-0.15430631567935563,3,3,2,1.1712715505984028,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,6,2006,8,4,-0.3930571209248956
778,14,2,0.0685871746874845,-0.21215280931582525,1,0,1,3,3,4,0,20,2,3,2,2,5,5,0.18985445443035723,-0.3811234447295376,1,1,1,2,2,3,0,0,0,0,-0.9730181828073765,-2.411166932760057,2,2,1,4,2.218557329120146,-0.7951632272572445,-0.12024172373467248,0.9604719652851426,0,0,2,0,4,2,2,10,7,2,3,1,2,0.7346590634291414,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2007,8,4,-0.3668339671374333
779,14,3,0.5880312527241099,0.001320116352669176,1,0,1,3,3,4,0,11,3,3,2,6,6,5,0.18985445443035723,-0.3811234447295376,1,1,1,2,2,1,4,3,4,6,1.1654123331708182,-0.1879569069064967,2,2,1,4,-0.410465849929963,-0.7951632272572445,-0.12024172373467248,-0.973659462087298,1,0,1,0,2,1,2,4,7,0,0,1,2,0.14513465412561183,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2006,8,4,-0.5284570307927485
780,4,3,0.15516118769358875,-0.26476937550172175,1,0,1,3,3,4,0,8,3,3,0,2,7,5,0.7860278398324076,0.5394934445771061,1,1,1,2,2,2,4,4,1,1,-0.9730181828073765,0.4094595308100497,2,3,1,4,0.23385183863645154,-0.7951632272572445,-0.12024172373467248,-0.4996449685678711,0,0,2,0,3,1,2,6,7,1,3,3,2,-0.33209939150105505,3,3,2,1.003668251189046,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,8,4,0.13570330850451942
781,9,3,0.2128771963643249,-0.3371296817611833,1,0,1,3,3,4,0,20,3,3,0,5,6,5,0.686665608932066,0.34567936261781274,1,1,3,3,3,2,4,3,1,5,-0.12422576261910845,-0.6759230048887139,2,4,1,4,-0.9124643703391374,1.022064814988141,-0.12024172373467248,0.1666404640899578,0,0,2,1,3,1,3,7,7,0,0,2,2,0.05155935106155949,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,4,0.1342800130389804
782,4,3,0.27059320503506107,0.5780979037809253,1,0,3,3,3,4,0,5,3,3,0,2,7,5,0.9847523016330911,0.8302145675160463,1,1,3,3,2,2,4,3,1,1,-0.9730181828073765,0.8107774431692565,2,4,1,4,0.6918607979788426,-0.7951632272572445,-0.12024172373467248,-0.16269490690948335,0,0,2,0,3,1,3,6,7,0,0,2,2,0.6176899345990761,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2009,8,4,0.28886367352759545
783,13,3,-1.6628930854346002,-0.14189716570379962,1,0,2,3,3,0,0,11,3,3,0,6,5,6,0.22297519806380448,-0.3326699242397142,1,1,1,2,3,2,4,3,3,6,1.4329903054265514,0.0902293732515898,2,4,1,4,-0.13617799857237287,-0.7951632272572445,-0.12024172373467248,-0.7718701596252127,1,0,1,0,1,1,3,4,7,1,3,3,2,0.6036536391394682,3,3,2,1.6661003393307896,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2009,8,4,-0.01834247764773446
784,11,4,-0.6528629336967174,-0.42261907405941135,1,1,1,3,3,4,0,17,3,3,0,4,6,6,-1.8967523944768194,0.781761047026223,1,1,3,2,2,1,3,3,1,1,-0.9730181828073765,-0.7192470977002192,2,4,1,4,-1.0884226146062705,0.9051939068487783,-0.12024172373467248,-0.05989658301370403,0,0,2,0,3,1,2,9,7,1,4,0,0,-2.2129629830885067,0,0,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2008,8,4,-0.6617966457651269
785,4,3,-1.6628930854346002,-0.07284418646173735,1,0,1,3,3,4,0,14,2,3,0,2,6,5,-0.14135298190411524,-0.8656586496277711,1,1,3,2,2,1,3,3,1,3,-0.42250940382222074,0.7172886113128503,2,2,1,4,0.4641501289272583,-0.7951632272572445,-0.12024172373467248,-0.3302181014063089,0,0,2,0,3,1,2,7,7,1,4,1,2,-0.07476730807491115,3,3,2,-0.7521758378613592,-0.11633928614822256,3.2641645975221625,0,0,-0.08768781151769862,9,2009,8,4,-0.07961252590800937
786,8,4,0.0685871746874845,0.02838006467684453,1,0,1,3,3,4,0,17,1,3,0,0,5,6,-1.8636316508433721,-1.689368497954768,1,1,3,2,3,2,2,3,1,2,0.5315595956142046,-0.8469391607236032,2,2,1,4,-0.5087954570204198,0.7768650665388899,-0.12024172373467248,0.25992042466205384,1,0,2,0,4,1,2,7,7,0,0,1,1,-0.2665966793562184,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,2,2.331895862199629,6,2010,8,4,-0.45533392920433335
787,9,3,0.5303152440533737,-0.037566031609479106,1,0,2,3,3,4,0,20,3,3,0,5,7,5,1.084114532533433,0.927121608495693,1,1,3,3,2,2,4,3,1,6,0.46576173358410633,-0.23128099971800195,2,4,1,4,-0.5346716694126453,1.789746270413367,-0.12024172373467248,1.0823070158282884,1,0,2,1,4,1,3,8,7,0,0,2,2,0.67851388159071,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,1,2010,8,4,0.8382925576867954
788,4,4,-0.21999286866619627,-0.45268568330849507,1,0,1,3,3,0,0,17,3,3,0,2,4,7,-0.5719226491389294,0.7333075265363995,1,1,3,2,2,1,3,3,1,1,-0.9730181828073765,-0.3566928473302541,2,4,1,4,-0.6769908375698854,-0.7951632272572445,-0.12024172373467248,-1.1697377465551733,0,0,1,0,2,1,2,4,7,0,0,1,1,-0.8982299750385716,2,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2008,8,4,-1.0895926761487984
789,9,3,-1.6628930854346002,0.16919201799338662,1,0,2,2,3,4,0,4,3,3,0,5,6,8,-0.1744737255375625,1.072482169965163,1,1,1,2,2,1,3,2,4,2,0.2727546716291513,-0.5140277106983522,2,3,1,4,-0.48291924462819436,1.7507893010335795,-0.12024172373467248,1.0880180338224983,0,0,2,1,5,1,3,9,7,0,0,3,2,-0.13559125506654515,3,3,2,0.3093117250645675,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,8,4,0.294211862008123
790,0,3,-0.42199889901377285,-0.7351113661882215,1,0,1,3,3,4,0,0,3,3,4,2,7,5,1.1172352761668802,1.0240286494753397,1,1,1,3,2,2,4,3,1,6,-0.9379259897246575,0.1996797129859189,2,4,1,4,-0.045611255199583686,-0.7951632272572445,-0.12024172373467248,-0.7052416163594297,0,0,2,0,2,1,3,5,7,1,4,3,2,-0.3554932172670681,3,3,2,0.04593511170700675,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,9,2009,8,4,-0.09985245451696324
791,12,3,-1.6628930854346002,0.08179840710938327,1,0,2,3,3,0,0,11,3,3,0,7,6,5,0.15673371079690998,-0.4295769652193609,1,1,3,2,2,2,4,3,3,5,0.20915007166672295,-0.06482527470537644,2,2,1,4,-0.26038381805505517,-0.7951632272572445,-0.12024172373467248,-0.8632464475325721,1,0,1,0,3,1,2,5,7,2,3,2,2,0.3088914344877034,3,3,2,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2007,8,4,-0.31860684225053165
792,9,3,0.992043313419263,-0.05981532245380106,1,0,2,3,3,1,0,15,3,3,0,5,7,5,0.819148583465855,0.5879469650669296,1,1,3,3,2,2,4,3,3,6,0.9175737195241146,0.13583368147422692,2,4,1,4,-0.09218843750558955,1.2351823533599202,-0.12024172373467248,0.9471462566319859,1,0,2,1,3,1,2,8,7,1,3,1,2,-0.08412483838131637,3,3,2,0.6844238713616996,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,8,4,1.2054348089190696
793,4,3,0.5303152440533737,-0.13618450994647371,1,0,1,3,3,4,0,21,3,3,0,2,8,5,1.1834767634337746,1.072482169965163,1,1,4,3,2,2,4,3,3,1,-0.9730181828073765,1.0000353222932006,2,4,1,4,0.8626437997675308,-0.7951632272572445,-0.12024172373467248,-0.03705251103686418,0,0,2,0,3,1,3,7,7,0,0,3,2,0.00477169952953333,3,3,2,0.5886505574134956,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,6,5,0.7507976042911317
794,9,3,-1.6628930854346002,0.031587169663413454,1,0,2,3,3,0,0,8,3,3,0,5,7,5,0.7529070961989605,0.5394934445771061,1,1,3,3,2,2,4,3,1,1,-0.9730181828073765,-0.787653560034175,2,4,1,4,-0.19828090831371403,1.0587301979338235,-0.12024172373467248,0.7225128821930608,0,0,2,1,3,1,3,7,7,1,3,3,2,-0.29934803542863675,3,3,2,0.38912282002140414,-0.11633928614822256,-0.2702083542015609,0,2,0.9204720525311878,10,2008,8,4,0.38600233670429984
795,9,3,0.3571672180411653,-0.21215280931582525,1,0,1,3,3,4,0,20,3,3,0,5,6,6,0.289216685330699,-0.18730936277024413,1,1,1,2,2,1,4,3,1,1,-0.9730181828073765,-0.92902691552435,2,2,1,4,-0.7106299136797786,0.7539492021978383,-0.12024172373467248,0.0923972301652283,0,0,2,1,3,1,2,7,7,1,3,1,2,0.014129229835938563,3,3,2,-0.7521758378613592,-0.11633928614822256,3.389751453674782,3,0,-0.08768781151769862,4,2010,8,4,0.06352862135811316
796,4,3,0.38602522237653336,-0.2324978815743719,1,0,1,3,3,4,0,19,3,3,0,2,6,5,0.18985445443035723,-0.3811234447295376,1,1,1,2,2,1,3,3,1,1,-0.9730181828073765,-0.9062247614130314,2,4,1,4,0.3166557182915731,-0.7951632272572445,-0.12024172373467248,-0.4387274432962982,0,0,1,1,3,1,2,7,7,1,3,2,2,0.2574250178024746,3,3,2,0.34921727254298585,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,4,2007,8,4,-0.37554454393398584
797,4,3,-0.01798683831861973,-0.284613337606117,1,0,1,3,3,4,0,12,3,3,0,2,5,5,-0.6050433927723767,-1.544007936485298,1,1,3,2,2,1,3,3,1,4,0.2771411957644912,-0.6485604199551317,2,3,1,4,-1.0082063561903716,-0.7951632272572445,-0.12024172373467248,-1.413407847641465,0,0,1,0,2,1,2,4,7,0,0,1,1,-1.0900593463198789,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2008,8,0,-1.0413212831480894
798,9,3,1.33833936544368,0.30078354447354305,1,0,1,3,3,4,0,16,3,3,0,5,9,5,1.216597507067222,1.1693892109448099,3,1,4,4,2,2,5,3,1,1,-0.9730181828073765,1.9805279490798988,2,4,1,4,2.0788257822021285,1.895159246382204,-0.12024172373467248,3.092585349790195,0,0,3,1,4,1,4,11,7,2,4,3,3,1.6236244425376385,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2009,6,5,2.674212451685392
799,8,3,0.0685871746874845,-0.33241924631216013,1,0,1,3,3,0,0,18,2,3,0,0,5,7,-1.1349752909075328,-1.689368497954768,1,1,1,2,2,0,4,3,1,5,0.27494793369682125,-0.7443294672226697,2,4,1,4,-0.4699811384320816,1.0083152963835103,-0.12024172373467248,0.4807464537715057,1,0,1,1,3,1,3,7,7,2,3,1,1,-1.0900593463198789,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,6,2007,8,4,0.12143382087003575
800,9,3,0.616889257059478,0.22862368227574212,1,0,2,1,3,4,1,4,2,3,0,5,6,5,0.8522693270993021,0.5879469650669296,1,1,3,2,2,2,4,3,4,6,0.0402688924561373,-1.006554239502833,2,3,1,4,-1.4144628907483117,1.6614174301034785,-0.12024172373467248,0.3284526405925734,1,0,2,1,4,1,3,8,7,0,0,2,2,0.6083324042926708,3,3,2,2.464211288899156,-0.11633928614822256,-0.2702083542015609,0,2,0.7188400797214105,5,2008,8,4,0.4558349256634382
801,5,4,-0.5085729120198771,-0.5729521203048299,1,0,1,3,3,4,0,9,3,3,0,2,4,7,-1.8305109072099248,0.24877232163816604,1,1,3,2,2,1,3,3,1,2,-0.5409455554763977,0.3159706989536436,2,4,1,0,0.08635742800076628,-0.7951632272572445,-0.12024172373467248,-0.6081543104578604,1,0,1,0,2,1,2,5,7,0,0,1,2,-0.15430631567935563,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,8,4,-1.043598944336655
802,9,3,0.15516118769358875,-0.23229743751271134,1,0,1,3,3,4,0,5,3,3,0,5,7,5,1.1172352761668802,0.9755751289855163,1,1,3,3,2,2,4,3,3,6,0.44821563704274675,-0.7511701134560652,2,4,1,4,-1.1246493119553864,0.8731116967713063,-0.12024172373467248,-0.11319941762633035,1,0,2,1,3,1,3,7,7,1,4,3,2,-0.2946692702754341,3,3,2,-0.4648558960167475,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2008,8,4,0.31416645606645327
803,9,3,1.4249133784497843,0.3381663619732372,1,0,1,3,3,4,0,16,3,3,0,5,9,5,1.216597507067222,1.1693892109448099,3,1,4,4,2,2,5,3,4,1,-0.9730181828073765,1.5427265901425824,2,4,1,4,1.4784976547024973,1.698082813049161,-0.12024172373467248,2.487217442403939,0,0,3,1,4,1,4,12,7,1,4,2,3,2.5593774731781616,3,3,2,-0.3371581440858089,-0.11633928614822256,3.1744597002702917,0,0,-0.08768781151769862,1,2009,6,5,3.1348095860182448
804,4,3,0.5014572397180057,-0.1520195908176578,1,0,1,3,3,4,0,12,3,3,0,2,5,5,-0.5719226491389294,-1.4955544159954748,1,1,3,2,2,1,3,3,1,2,0.8079106161406174,-0.2768853079406391,2,2,1,4,-0.08960081626636701,-0.7951632272572445,-0.12024172373467248,-0.7376040516599529,0,0,1,0,2,1,2,5,6,0,0,1,1,-0.8748361492725585,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,6,2006,8,3,-0.8655095792474985
805,4,3,0.963185309083895,0.1761073381206759,1,0,2,3,3,2,0,21,3,3,0,2,7,5,1.216597507067222,1.1209356904549863,1,1,4,3,2,2,4,3,1,1,-0.9730181828073765,0.8198983048137839,2,4,1,4,0.6866855555003974,-0.7951632272572445,-0.12024172373467248,-0.16650225223895665,0,0,2,0,3,1,4,6,7,0,0,2,2,0.37907291178574265,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,6,5,0.7804502112953153
806,12,3,0.5014572397180057,-0.0768530676949485,1,0,1,3,3,4,0,12,3,3,0,7,5,5,-0.14135298190411524,-0.8656586496277711,1,1,3,2,2,2,3,3,3,5,-0.09571335573939918,-0.1765558298508374,2,3,1,4,-0.4725687596713042,-0.7951632272572445,-0.12024172373467248,-1.0193476060409776,0,0,2,0,3,1,2,6,7,0,0,3,1,-0.41631716425870213,3,3,2,-0.20946039215487036,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2006,8,4,-0.5191990228210956
807,10,3,2.492659538858403,1.0891300389845182,1,0,1,3,3,4,0,3,3,3,0,5,5,6,-1.5986657017757941,0.927121608495693,1,1,3,2,2,1,3,3,4,6,1.8979618637725792,0.6078382715785212,2,4,1,4,-0.23450760566282972,0.35979633553175216,-0.12024172373467248,0.11524130214206814,2,0,1,1,3,1,3,6,7,1,3,2,2,0.2574250178024746,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2009,8,4,0.7340464494981442
808,12,3,0.7900372830716864,0.2889573448355701,1,0,1,3,3,4,0,12,3,3,0,7,5,5,-0.1744737255375625,-0.9141121701175944,1,1,1,2,2,1,3,3,3,5,0.15870504411031425,-0.07622635176103572,2,2,1,4,-0.19828090831371403,-0.7951632272572445,-0.12024172373467248,-0.8175583035788924,1,0,1,0,3,1,2,6,7,1,4,2,2,0.05155935106155949,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,6,2006,8,4,-0.10376357245109373
809,11,4,0.9343273047485269,-0.24221941856490897,1,0,1,3,3,0,0,17,3,3,0,4,5,5,-2.4266842926119754,-0.9625656906074178,3,1,3,2,2,2,3,3,1,1,-0.9730181828073765,-0.4752640487091106,2,2,0,0,-0.22674474194516206,1.6407931521965322,-0.12024172373467248,1.1851053397240678,0,0,2,0,2,3,2,11,7,0,0,1,2,-0.5286075279355649,2,1,0,-0.43293145803401284,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,11,2009,8,4,-1.1340833065899547
810,4,3,0.5880312527241099,-0.037766475671139665,1,0,1,3,3,4,0,14,3,3,0,2,6,6,0.09049222353001549,0.6848540060465762,3,1,1,2,2,1,3,3,1,5,0.4811145680577959,-0.03974290518292602,2,1,1,4,0.3787586280329142,-0.7951632272572445,-0.12024172373467248,-0.3930392993426185,1,0,1,1,3,1,3,5,7,1,2,2,2,0.05155935106155949,3,3,2,1.3628181784948106,-0.11633928614822256,-0.2702083542015609,4,0,-0.08768781151769862,1,2006,8,4,0.2058560274946687
811,0,4,-1.6628930854346002,-0.6092324954653909,1,0,1,3,3,4,0,5,3,3,4,2,6,5,1.084114532533433,0.927121608495693,1,1,1,3,2,2,4,3,4,6,0.47892130599012595,-0.4775442641202425,2,4,1,4,-0.8141347632486805,-0.7951632272572445,-0.12024172373467248,-1.270632397786216,1,0,1,0,1,1,3,4,7,1,4,3,2,-0.24788161874340794,3,3,2,0.36517949153435314,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2008,3,4,-0.35815358304198924
812,4,0,0.24173520069969298,-0.18088353569677817,0,0,1,0,3,4,1,9,3,3,0,2,5,5,-0.6381641364058239,-1.5924614569751214,3,1,3,1,2,1,3,3,3,1,-0.9730181828073765,-1.1798506107488542,2,2,0,0,-0.30696100036106105,-0.7951632272572445,-0.12024172373467248,-0.8975125554978318,0,0,1,0,2,1,1,4,7,0,0,1,2,0.14513465412561183,3,3,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,2,0.021193453799581104,6,2010,8,2,-2.7323511835298278
813,4,3,0.5014572397180057,-0.0768530676949485,1,0,1,3,3,4,0,12,3,3,0,2,6,6,-0.4394396746051405,-1.3017403340361813,1,1,1,2,2,1,3,3,1,3,0.360485154335949,0.8769036900920802,2,3,1,4,0.7229122528495131,-0.7951632272572445,-0.12024172373467248,-0.1398508349326435,0,0,1,1,4,1,2,7,7,0,0,2,1,-0.8046546719745192,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,2,0.9204720525311878,4,2007,0,4,-0.13606725160185867
814,8,3,-0.3642828903430367,-0.22738655800202767,1,1,1,3,3,4,0,7,3,3,0,0,5,7,-1.7642694199430304,-1.689368497954768,1,1,3,2,2,0,3,3,1,1,-0.9730181828073765,-0.8469391607236032,3,3,1,4,-1.2333294040027334,0.4972915215780613,-0.12024172373467248,-0.505355986562081,0,1,1,1,3,1,1,7,7,0,0,1,1,-0.9029087401917743,3,3,1,0.8999138277451584,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,4,-0.9083189687761517
815,4,3,-0.27770887733693245,0.16237691989692765,1,0,3,3,3,1,0,5,3,3,0,2,7,5,0.8853900707327494,0.6364004855567529,1,1,1,2,2,2,4,3,1,1,-0.9730181828073765,1.3489082801963745,2,4,1,4,1.2896013042392511,-0.7951632272572445,-0.12024172373467248,0.2770534786446837,0,0,2,0,3,1,3,6,7,0,0,2,2,0.5849385785266578,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2010,8,4,0.749684339856613
816,4,3,-1.6628930854346002,0.09101883394576896,1,0,2,3,3,0,0,12,3,3,0,2,5,6,-0.5719226491389294,-1.4955544159954748,1,1,3,2,2,1,3,3,1,4,0.09290718208021594,-0.11270979833914542,2,3,1,4,-0.4001153649730728,-0.7951632272572445,-0.12024172373467248,-0.9660447714283513,0,0,1,0,2,1,2,4,7,1,4,2,1,-0.9263025659577873,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,4,-0.4916285978848629
817,4,3,-1.6628930854346002,0.27542737067348244,1,0,2,3,3,1,0,11,3,3,0,2,8,5,1.0178730452665383,0.8302145675160463,3,1,1,3,2,2,4,3,1,6,1.6983750156146145,1.1642108318946942,2,4,1,4,1.3620546989374827,-0.7951632272572445,-0.12024172373467248,0.3303563132573101,1,0,2,0,3,1,3,7,7,2,4,2,3,1.7967387532061354,3,3,2,0.4449905864911897,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,8,4,1.2166413545457933
